"STATEFIP","AGE.CAT","EDUC.CAT","INC.CAT","SEX","cell.freq","state.freq","cell.percent","region","region.alpha","state.name","state.alpha","dis.index.08","black.pct.08","black.poverty.08","gini.08"
13,1,3,2,1,216,52743,0.00409533018599625,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,4,3,2,0,139,52743,0.00263542081413647,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,1,3,2,0,84,52743,0.00159262840566521,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,1,1,2,0,780,52743,0.0147886923383198,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,3,4,4,1,78,52743,0.00147886923383198,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,1,3,3,0,77,52743,0.00145990937185977,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,1,2,4,0,126,52743,0.00238894260849781,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
13,3,2,1,1,325,52743,0.00616195514096657,3,"South","Georgia","GA",0.17488529,0.300464932,0.259906217,0.464
15,4,1,1,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,4,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,4,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,2,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,3,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,1,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,4,0,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,4,0,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,1,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,2,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,1,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,2,0,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,1,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,1,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,3,0,13,410,0.0317073170731707,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,4,0,10,410,0.024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,1,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,3,0,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,1,0,11,410,0.0268292682926829,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,2,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,3,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,2,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,4,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,2,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,1,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,1,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,3,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,4,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,2,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,1,1,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,1,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,1,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,1,0,8,410,0.0195121951219512,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,4,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,2,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,4,1,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,4,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,3,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,1,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,3,0,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,3,0,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,3,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,3,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,3,1,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,1,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,3,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,1,0,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,2,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,2,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,1,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,3,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,3,0,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,4,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,4,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,4,0,9,410,0.0219512195121951,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,4,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,1,1,7,410,0.0170731707317073,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,2,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,2,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,4,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,3,0,8,410,0.0195121951219512,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,1,0,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,1,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,3,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,2,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,3,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,2,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,2,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,2,0,13,410,0.0317073170731707,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,3,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,1,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,4,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,4,3,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,2,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,1,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,3,0,11,410,0.0268292682926829,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,3,4,0,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,1,0,7,410,0.0170731707317073,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,4,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,4,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,1,4,0,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,1,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,4,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,3,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,3,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,2,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,1,0,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,4,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,4,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,2,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,4,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,1,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,2,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,1,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,1,2,0,7,410,0.0170731707317073,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,2,1,6,410,0.0146341463414634,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,2,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,2,1,3,410,0.00731707317073171,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,2,0,7,410,0.0170731707317073,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,2,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,1,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,2,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,3,1,5,410,0.0121951219512195,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,2,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,4,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,4,1,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,3,3,0,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,4,4,0,6,410,0.0146341463414634,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,1,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,4,3,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,4,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,4,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,2,2,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,3,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,1,0,12,410,0.0292682926829268,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,2,0,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,3,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,3,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,4,2,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,4,1,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,3,1,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,2,3,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,1,3,3,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,1,1,1,4,410,0.00975609756097561,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,4,2,4,0,2,410,0.0048780487804878,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,1,4,0,1,410,0.0024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,2,2,3,1,10,410,0.024390243902439,4,"West","Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
15,3,3,2,1,0,1,0,NA,NA,"Hawaii","HI",0.106387851,0.014632056,0.168122271,0.429
16,4,2,1,1,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,4,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,1,4,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,1,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,1,4,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,1,0,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,1,3,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,1,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,2,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,1,3,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,2,0,3,117,0.0256410256410256,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,2,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,1,0,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,3,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,2,1,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,2,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,2,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,1,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,1,0,3,117,0.0256410256410256,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,2,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,3,0,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,1,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,1,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,4,0,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,1,2,1,3,117,0.0256410256410256,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,1,1,3,117,0.0256410256410256,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,3,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,2,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,3,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,1,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,3,1,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,3,0,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,1,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,3,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,1,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,1,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,4,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,2,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,1,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,4,1,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,1,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,2,1,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,2,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,1,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,2,0,4,117,0.0341880341880342,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,3,4,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,2,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,2,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,1,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,2,2,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,2,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,3,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,2,1,2,117,0.0170940170940171,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,1,3,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,1,4,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,2,3,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,4,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,2,4,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,3,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,1,0,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,3,4,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,3,2,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,2,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,2,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,2,1,0,7,117,0.0598290598290598,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,1,2,1,4,117,0.0341880341880342,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,2,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,2,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,4,4,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,4,1,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,1,2,2,1,1,117,0.00854700854700855,4,"West","Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,2,4,3,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,3,2,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,2,4,0,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
16,3,4,4,1,0,1,0,NA,NA,"Idaho","ID",0.417001471,0.005661586,0.215568862,0.426
