"STATEFIP","RACE.WHO","AGE.CAT","EDUC.CAT","SEX","nrow","cell.freq","state.freq","cell.percent","region","region.alpha","state.name","state.alpha"
1,1,1,1,0,0,3559,86373,0.0412050061940653,3,"South","Alabama","AL"
1,1,1,1,1,0,3072,86373,0.0355666701399743,3,"South","Alabama","AL"
1,1,1,2,0,0,1728,86373,0.0200062519537355,3,"South","Alabama","AL"
1,1,1,2,1,0,2054,86373,0.0237805795792667,3,"South","Alabama","AL"
1,1,1,3,0,0,746,86373,0.00863695830873074,3,"South","Alabama","AL"
1,1,1,3,1,0,1083,86373,0.0125386405473933,3,"South","Alabama","AL"
1,1,1,4,0,0,178,86373,0.00206082919430841,3,"South","Alabama","AL"
1,1,1,4,1,0,272,86373,0.00314913225197689,3,"South","Alabama","AL"
1,1,2,1,0,0,4949,86373,0.0572979982170354,3,"South","Alabama","AL"
1,1,2,1,1,0,4328,86373,0.0501082514211617,3,"South","Alabama","AL"
1,1,2,2,0,0,2324,86373,0.0269065564470378,3,"South","Alabama","AL"
1,1,2,2,1,0,2840,86373,0.0328806455721117,3,"South","Alabama","AL"
1,1,2,3,0,0,1894,86373,0.0219281488428097,3,"South","Alabama","AL"
1,1,2,3,1,0,2143,86373,0.0248109941764209,3,"South","Alabama","AL"
1,1,2,4,0,0,888,86373,0.0102809905873363,3,"South","Alabama","AL"
1,1,2,4,1,0,1088,86373,0.0125965290079076,3,"South","Alabama","AL"
1,1,3,1,0,0,6435,86373,0.0745024486818798,3,"South","Alabama","AL"
1,1,3,1,1,0,10188,86373,0.117953527143899,3,"South","Alabama","AL"
1,1,3,2,0,0,1728,86373,0.0200062519537355,3,"South","Alabama","AL"
1,1,3,2,1,0,1921,86373,0.0222407465295868,3,"South","Alabama","AL"
1,1,3,3,0,0,1400,86373,0.0162087689439987,3,"South","Alabama","AL"
1,1,3,3,1,0,969,86373,0.0112187836476677,3,"South","Alabama","AL"
1,1,3,4,0,0,1030,86373,0.0119250228659419,3,"South","Alabama","AL"
1,1,3,4,1,0,713,86373,0.00825489446933648,3,"South","Alabama","AL"
1,1,4,1,0,0,5742,86373,0.0664791080546004,3,"South","Alabama","AL"
1,1,4,1,1,0,6409,86373,0.0742014286872055,3,"South","Alabama","AL"
1,1,4,2,0,0,2496,86373,0.0288979194887291,3,"South","Alabama","AL"
1,1,4,2,1,0,2730,86373,0.0316070994407975,3,"South","Alabama","AL"
1,1,4,3,0,0,1985,86373,0.0229817188241696,3,"South","Alabama","AL"
1,1,4,3,1,0,1777,86373,0.0205735588667755,3,"South","Alabama","AL"
1,1,4,4,0,0,1266,86373,0.014657358202216,3,"South","Alabama","AL"
1,1,4,4,1,0,1323,86373,0.0153172866520788,3,"South","Alabama","AL"
1,2,1,1,0,0,96,86373,0.0011114584418742,3,"South","Alabama","AL"
1,2,1,1,1,0,86,86373,0.000995681520845635,3,"South","Alabama","AL"
1,2,1,2,0,0,37,86373,0.00042837460780568,3,"South","Alabama","AL"
1,2,1,2,1,0,38,86373,0.000439952299908536,3,"South","Alabama","AL"
1,2,1,3,0,0,13,86373,0.000150509997337131,3,"South","Alabama","AL"
1,2,1,3,1,0,16,86373,0.000185243073645699,3,"South","Alabama","AL"
1,2,1,4,0,0,3,86373,3.47330763085687e-05,3,"South","Alabama","AL"
1,2,1,4,1,0,4,86373,4.63107684114249e-05,3,"South","Alabama","AL"
1,2,2,1,0,0,90,86373,0.00104199228925706,3,"South","Alabama","AL"
1,2,2,1,1,0,79,86373,0.000914637676125641,3,"South","Alabama","AL"
1,2,2,2,0,0,28,86373,0.000324175378879974,3,"South","Alabama","AL"
1,2,2,2,1,0,44,86373,0.000509418452525673,3,"South","Alabama","AL"
1,2,2,3,0,0,23,86373,0.000266286918365693,3,"South","Alabama","AL"
1,2,2,3,1,0,27,86373,0.000312597686777118,3,"South","Alabama","AL"
1,2,2,4,0,0,11,86373,0.000127354613131418,3,"South","Alabama","AL"
1,2,2,4,1,0,11,86373,0.000127354613131418,3,"South","Alabama","AL"
1,2,3,1,0,0,29,86373,0.00033575307098283,3,"South","Alabama","AL"
1,2,3,1,1,0,62,86373,0.000717816910377085,3,"South","Alabama","AL"
1,2,3,2,0,0,10,86373,0.000115776921028562,3,"South","Alabama","AL"
1,2,3,2,1,0,13,86373,0.000150509997337131,3,"South","Alabama","AL"
1,2,3,3,0,0,8,86373,9.26215368228497e-05,3,"South","Alabama","AL"
1,2,3,3,1,0,7,86373,8.10438447199935e-05,3,"South","Alabama","AL"
1,2,3,4,0,0,12,86373,0.000138932305234275,3,"South","Alabama","AL"
1,2,3,4,1,0,5,86373,5.78884605142811e-05,3,"South","Alabama","AL"
1,2,4,1,0,0,47,86373,0.000544151528834242,3,"South","Alabama","AL"
1,2,4,1,1,0,43,86373,0.000497840760422817,3,"South","Alabama","AL"
1,2,4,2,0,0,20,86373,0.000231553842057124,3,"South","Alabama","AL"
1,2,4,2,1,0,24,86373,0.000277864610468549,3,"South","Alabama","AL"
1,2,4,3,0,0,17,86373,0.000196820765748556,3,"South","Alabama","AL"
1,2,4,3,1,0,10,86373,0.000115776921028562,3,"South","Alabama","AL"
1,2,4,4,0,0,13,86373,0.000150509997337131,3,"South","Alabama","AL"
1,2,4,4,1,0,5,86373,5.78884605142811e-05,3,"South","Alabama","AL"
1,3,1,1,0,0,143,86373,0.00165560997070844,3,"South","Alabama","AL"
1,3,1,1,1,0,126,86373,0.00145878920495988,3,"South","Alabama","AL"
1,3,1,2,0,0,60,86373,0.000694661526171373,3,"South","Alabama","AL"
1,3,1,2,1,0,67,86373,0.000775705370891366,3,"South","Alabama","AL"
1,3,1,3,0,0,28,86373,0.000324175378879974,3,"South","Alabama","AL"
1,3,1,3,1,0,33,86373,0.000382063839394255,3,"South","Alabama","AL"
1,3,1,4,0,0,9,86373,0.000104199228925706,3,"South","Alabama","AL"
1,3,1,4,1,0,5,86373,5.78884605142811e-05,3,"South","Alabama","AL"
1,3,2,1,0,0,139,86373,0.00160929920229701,3,"South","Alabama","AL"
1,3,2,1,1,0,159,86373,0.00184085304435414,3,"South","Alabama","AL"
1,3,2,2,0,0,70,86373,0.000810438447199935,3,"South","Alabama","AL"
1,3,2,2,1,0,85,86373,0.000984103828742778,3,"South","Alabama","AL"
1,3,2,3,0,0,45,86373,0.00052099614462853,3,"South","Alabama","AL"
1,3,2,3,1,0,66,86373,0.00076412767878851,3,"South","Alabama","AL"
1,3,2,4,0,0,24,86373,0.000277864610468549,3,"South","Alabama","AL"
1,3,2,4,1,0,31,86373,0.000358908455188543,3,"South","Alabama","AL"
1,3,3,1,0,0,108,86373,0.00125039074710847,3,"South","Alabama","AL"
1,3,3,1,1,0,169,86373,0.0019566299653827,3,"South","Alabama","AL"
1,3,3,2,0,0,32,86373,0.000370486147291399,3,"South","Alabama","AL"
1,3,3,2,1,0,41,86373,0.000474685376217105,3,"South","Alabama","AL"
1,3,3,3,0,0,13,86373,0.000150509997337131,3,"South","Alabama","AL"
1,3,3,3,1,0,15,86373,0.000173665381542843,3,"South","Alabama","AL"
1,3,3,4,0,0,28,86373,0.000324175378879974,3,"South","Alabama","AL"
1,3,3,4,1,0,8,86373,9.26215368228497e-05,3,"South","Alabama","AL"
1,3,4,1,0,0,171,86373,0.00197978534958841,3,"South","Alabama","AL"
1,3,4,1,1,0,210,86373,0.00243131534159981,3,"South","Alabama","AL"
1,3,4,2,0,0,62,86373,0.000717816910377085,3,"South","Alabama","AL"
1,3,4,2,1,0,87,86373,0.00100725921294849,3,"South","Alabama","AL"
1,3,4,3,0,0,38,86373,0.000439952299908536,3,"South","Alabama","AL"
1,3,4,3,1,0,46,86373,0.000532573836731386,3,"South","Alabama","AL"
1,3,4,4,0,0,48,86373,0.000555729220937098,3,"South","Alabama","AL"
1,3,4,4,1,0,35,86373,0.000405219223599968,3,"South","Alabama","AL"
2,1,1,1,0,0,490,13384,0.0366108786610879,4,"West","Alaska","AK"
2,1,1,1,1,0,317,13384,0.0236849970113568,4,"West","Alaska","AK"
2,1,1,2,0,0,260,13384,0.0194261805140466,4,"West","Alaska","AK"
2,1,1,2,1,0,237,13384,0.0177077106993425,4,"West","Alaska","AK"
2,1,1,3,0,0,100,13384,0.00747160789001793,4,"West","Alaska","AK"
2,1,1,3,1,0,132,13384,0.00986252241482367,4,"West","Alaska","AK"
2,1,1,4,0,0,16,13384,0.00119545726240287,4,"West","Alaska","AK"
2,1,1,4,1,0,28,13384,0.00209205020920502,4,"West","Alaska","AK"
2,1,2,1,0,0,546,13384,0.0407949790794979,4,"West","Alaska","AK"
2,1,2,1,1,0,384,13384,0.0286909742976689,4,"West","Alaska","AK"
2,1,2,2,0,0,343,13384,0.0256276150627615,4,"West","Alaska","AK"
2,1,2,2,1,0,367,13384,0.0274208009563658,4,"West","Alaska","AK"
2,1,2,3,0,0,214,13384,0.0159892408846384,4,"West","Alaska","AK"
2,1,2,3,1,0,300,13384,0.0224148236700538,4,"West","Alaska","AK"
2,1,2,4,0,0,132,13384,0.00986252241482367,4,"West","Alaska","AK"
2,1,2,4,1,0,124,13384,0.00926479378362224,4,"West","Alaska","AK"
2,1,3,1,0,0,349,13384,0.0260759115361626,4,"West","Alaska","AK"
2,1,3,1,1,0,384,13384,0.0286909742976689,4,"West","Alaska","AK"
2,1,3,2,0,0,194,13384,0.0144949193066348,4,"West","Alaska","AK"
2,1,3,2,1,0,167,13384,0.0124775851763299,4,"West","Alaska","AK"
2,1,3,3,0,0,129,13384,0.00963837417812313,4,"West","Alaska","AK"
2,1,3,3,1,0,137,13384,0.0102361028093246,4,"West","Alaska","AK"
2,1,3,4,0,0,137,13384,0.0102361028093246,4,"West","Alaska","AK"
2,1,3,4,1,0,85,13384,0.00635086670651524,4,"West","Alaska","AK"
2,1,4,1,0,0,638,13384,0.0476688583383144,4,"West","Alaska","AK"
2,1,4,1,1,0,500,13384,0.0373580394500897,4,"West","Alaska","AK"
2,1,4,2,0,0,467,13384,0.0348924088463837,4,"West","Alaska","AK"
2,1,4,2,1,0,455,13384,0.0339958158995816,4,"West","Alaska","AK"
2,1,4,3,0,0,285,13384,0.0212940824865511,4,"West","Alaska","AK"
2,1,4,3,1,0,315,13384,0.0235355648535565,4,"West","Alaska","AK"
2,1,4,4,0,0,240,13384,0.017931858936043,4,"West","Alaska","AK"
2,1,4,4,1,0,214,13384,0.0159892408846384,4,"West","Alaska","AK"
2,2,1,1,0,0,57,13384,0.00425881649731022,4,"West","Alaska","AK"
2,2,1,1,1,0,31,13384,0.00231619844590556,4,"West","Alaska","AK"
2,2,1,2,0,0,18,13384,0.00134488942020323,4,"West","Alaska","AK"
2,2,1,2,1,0,17,13384,0.00127017334130305,4,"West","Alaska","AK"
2,2,1,3,0,0,1,13384,7.47160789001793e-05,4,"West","Alaska","AK"
2,2,1,3,1,0,11,13384,0.000821876867901973,4,"West","Alaska","AK"
2,2,1,4,0,0,0,13384,0,4,"West","Alaska","AK"
2,2,1,4,1,0,0,13384,0,4,"West","Alaska","AK"
2,2,2,1,0,0,43,13384,0.00321279139270771,4,"West","Alaska","AK"
2,2,2,1,1,0,37,13384,0.00276449491930663,4,"West","Alaska","AK"
2,2,2,2,0,0,20,13384,0.00149432157800359,4,"West","Alaska","AK"
2,2,2,2,1,0,24,13384,0.0017931858936043,4,"West","Alaska","AK"
2,2,2,3,0,0,7,13384,0.000523012552301255,4,"West","Alaska","AK"
2,2,2,3,1,0,9,13384,0.000672444710101614,4,"West","Alaska","AK"
2,2,2,4,0,0,3,13384,0.000224148236700538,4,"West","Alaska","AK"
2,2,2,4,1,0,5,13384,0.000373580394500897,4,"West","Alaska","AK"
2,2,3,1,0,0,8,13384,0.000597728631201434,4,"West","Alaska","AK"
2,2,3,1,1,0,10,13384,0.000747160789001793,4,"West","Alaska","AK"
2,2,3,2,0,0,2,13384,0.000149432157800359,4,"West","Alaska","AK"
2,2,3,2,1,0,2,13384,0.000149432157800359,4,"West","Alaska","AK"
2,2,3,3,0,0,3,13384,0.000224148236700538,4,"West","Alaska","AK"
2,2,3,3,1,0,0,13384,0,4,"West","Alaska","AK"
2,2,3,4,0,0,0,13384,0,4,"West","Alaska","AK"
2,2,3,4,1,0,0,13384,0,4,"West","Alaska","AK"
2,2,4,1,0,0,30,13384,0.00224148236700538,4,"West","Alaska","AK"
2,2,4,1,1,0,18,13384,0.00134488942020323,4,"West","Alaska","AK"
2,2,4,2,0,0,13,13384,0.000971309025702331,4,"West","Alaska","AK"
2,2,4,2,1,0,10,13384,0.000747160789001793,4,"West","Alaska","AK"
2,2,4,3,0,0,4,13384,0.000298864315600717,4,"West","Alaska","AK"
2,2,4,3,1,0,8,13384,0.000597728631201434,4,"West","Alaska","AK"
2,2,4,4,0,0,1,13384,7.47160789001793e-05,4,"West","Alaska","AK"
2,2,4,4,1,0,3,13384,0.000224148236700538,4,"West","Alaska","AK"
2,3,1,1,0,0,505,13384,0.0377316198445906,4,"West","Alaska","AK"
2,3,1,1,1,0,406,13384,0.0303347280334728,4,"West","Alaska","AK"
2,3,1,2,0,0,59,13384,0.00440824865511058,4,"West","Alaska","AK"
2,3,1,2,1,0,102,13384,0.00762104004781829,4,"West","Alaska","AK"
2,3,1,3,0,0,19,13384,0.00141960549910341,4,"West","Alaska","AK"
2,3,1,3,1,0,18,13384,0.00134488942020323,4,"West","Alaska","AK"
2,3,1,4,0,0,1,13384,7.47160789001793e-05,4,"West","Alaska","AK"
2,3,1,4,1,0,3,13384,0.000224148236700538,4,"West","Alaska","AK"
2,3,2,1,0,0,461,13384,0.0344441123729827,4,"West","Alaska","AK"
2,3,2,1,1,0,383,13384,0.0286162582187687,4,"West","Alaska","AK"
2,3,2,2,0,0,105,13384,0.00784518828451883,4,"West","Alaska","AK"
2,3,2,2,1,0,155,13384,0.0115809922295278,4,"West","Alaska","AK"
2,3,2,3,0,0,33,13384,0.00246563060370592,4,"West","Alaska","AK"
2,3,2,3,1,0,54,13384,0.00403466826060968,4,"West","Alaska","AK"
2,3,2,4,0,0,9,13384,0.000672444710101614,4,"West","Alaska","AK"
2,3,2,4,1,0,14,13384,0.00104602510460251,4,"West","Alaska","AK"
2,3,3,1,0,0,193,13384,0.0144202032277346,4,"West","Alaska","AK"
2,3,3,1,1,0,227,13384,0.0169605499103407,4,"West","Alaska","AK"
2,3,3,2,0,0,42,13384,0.00313807531380753,4,"West","Alaska","AK"
2,3,3,2,1,0,33,13384,0.00246563060370592,4,"West","Alaska","AK"
2,3,3,3,0,0,12,13384,0.000896592946802152,4,"West","Alaska","AK"
2,3,3,3,1,0,12,13384,0.000896592946802152,4,"West","Alaska","AK"
2,3,3,4,0,0,8,13384,0.000597728631201434,4,"West","Alaska","AK"
2,3,3,4,1,0,6,13384,0.000448296473401076,4,"West","Alaska","AK"
2,3,4,1,0,0,393,13384,0.0293634190077705,4,"West","Alaska","AK"
2,3,4,1,1,0,322,13384,0.0240585774058577,4,"West","Alaska","AK"
2,3,4,2,0,0,94,13384,0.00702331141661686,4,"West","Alaska","AK"
2,3,4,2,1,0,129,13384,0.00963837417812313,4,"West","Alaska","AK"
2,3,4,3,0,0,18,13384,0.00134488942020323,4,"West","Alaska","AK"
2,3,4,3,1,0,55,13384,0.00410938433950986,4,"West","Alaska","AK"
2,3,4,4,0,0,11,13384,0.000821876867901973,4,"West","Alaska","AK"
2,3,4,4,1,0,16,13384,0.00119545726240287,4,"West","Alaska","AK"
4,1,1,1,0,0,3547,133867,0.026496447967012,4,"West","Arizona","AZ"
4,1,1,1,1,0,2868,133867,0.02142424944161,4,"West","Arizona","AZ"
4,1,1,2,0,0,2205,133867,0.0164715725309449,4,"West","Arizona","AZ"
4,1,1,2,1,0,2374,133867,0.0177340195866046,4,"West","Arizona","AZ"
4,1,1,3,0,0,982,133867,0.0073356391044843,4,"West","Arizona","AZ"
4,1,1,3,1,0,1386,133867,0.0103535598765939,4,"West","Arizona","AZ"
4,1,1,4,0,0,181,133867,0.00135208826671248,4,"West","Arizona","AZ"
4,1,1,4,1,0,304,133867,0.00227091068000329,4,"West","Arizona","AZ"
4,1,2,1,0,0,3911,133867,0.0292155647022791,4,"West","Arizona","AZ"
4,1,2,1,1,0,3412,133867,0.0254879843426685,4,"West","Arizona","AZ"
4,1,2,2,0,0,3002,133867,0.0224252429650325,4,"West","Arizona","AZ"
4,1,2,2,1,0,3286,133867,0.0245467516266145,4,"West","Arizona","AZ"
4,1,2,3,0,0,2674,133867,0.0199750498629236,4,"West","Arizona","AZ"
4,1,2,3,1,0,2824,133867,0.0210955650010832,4,"West","Arizona","AZ"
4,1,2,4,0,0,1289,133867,0.00962896008725078,4,"West","Arizona","AZ"
4,1,2,4,1,0,1414,133867,0.0105627227023837,4,"West","Arizona","AZ"
4,1,3,1,0,0,5848,133867,0.043685150186379,4,"West","Arizona","AZ"
4,1,3,1,1,0,8853,133867,0.0661328034541747,4,"West","Arizona","AZ"
4,1,3,2,0,0,3210,133867,0.0239790239566137,4,"West","Arizona","AZ"
4,1,3,2,1,0,3693,133867,0.0275870827014873,4,"West","Arizona","AZ"
4,1,3,3,0,0,2601,133867,0.019429732495686,4,"West","Arizona","AZ"
4,1,3,3,1,0,2096,133867,0.015657331530549,4,"West","Arizona","AZ"
4,1,3,4,0,0,2291,133867,0.0171140012101564,4,"West","Arizona","AZ"
4,1,3,4,1,0,1469,133867,0.0109735782530422,4,"West","Arizona","AZ"
4,1,4,1,0,0,4358,133867,0.0325546998139945,4,"West","Arizona","AZ"
4,1,4,1,1,0,5138,133867,0.038381378532424,4,"West","Arizona","AZ"
4,1,4,2,0,0,3630,133867,0.0271164663434603,4,"West","Arizona","AZ"
4,1,4,2,1,0,4329,133867,0.0323380668872836,4,"West","Arizona","AZ"
4,1,4,3,0,0,2816,133867,0.0210358041937147,4,"West","Arizona","AZ"
4,1,4,3,1,0,2677,133867,0.0199974601656868,4,"West","Arizona","AZ"
4,1,4,4,0,0,1821,133867,0.0136030537772565,4,"West","Arizona","AZ"
4,1,4,4,1,0,1808,133867,0.0135059424652827,4,"West","Arizona","AZ"
4,2,1,1,0,0,2008,133867,0.0149999626494954,4,"West","Arizona","AZ"
4,2,1,1,1,0,1664,133867,0.0124302479326496,4,"West","Arizona","AZ"
4,2,1,2,0,0,641,133867,0.00478833469040167,4,"West","Arizona","AZ"
4,2,1,2,1,0,802,133867,0.00599102093869288,4,"West","Arizona","AZ"
4,2,1,3,0,0,153,133867,0.00114292544092271,4,"West","Arizona","AZ"
4,2,1,3,1,0,232,133867,0.00173306341368672,4,"West","Arizona","AZ"
4,2,1,4,0,0,19,133867,0.000141931917500205,4,"West","Arizona","AZ"
4,2,1,4,1,0,50,133867,0.000373505046053172,4,"West","Arizona","AZ"
4,2,2,1,0,0,1763,133867,0.0131697879238349,4,"West","Arizona","AZ"
4,2,2,1,1,0,1717,133867,0.0128261632814659,4,"West","Arizona","AZ"
4,2,2,2,0,0,789,133867,0.00589390962671906,4,"West","Arizona","AZ"
4,2,2,2,1,0,887,133867,0.00662597951698327,4,"West","Arizona","AZ"
4,2,2,3,0,0,320,133867,0.0023904322947403,4,"West","Arizona","AZ"
4,2,2,3,1,0,392,133867,0.00292827956105687,4,"West","Arizona","AZ"
4,2,2,4,0,0,118,133867,0.000881471908685486,4,"West","Arizona","AZ"
4,2,2,4,1,0,179,133867,0.00133714806487036,4,"West","Arizona","AZ"
4,2,3,1,0,0,972,133867,0.00726093809527367,4,"West","Arizona","AZ"
4,2,3,1,1,0,1399,133867,0.0104506711885678,4,"West","Arizona","AZ"
4,2,3,2,0,0,229,133867,0.00171065311092353,4,"West","Arizona","AZ"
4,2,3,2,1,0,207,133867,0.00154631089066013,4,"West","Arizona","AZ"
4,2,3,3,0,0,85,133867,0.000634958578290393,4,"West","Arizona","AZ"
4,2,3,3,1,0,57,133867,0.000425795752500616,4,"West","Arizona","AZ"
4,2,3,4,0,0,77,133867,0.000575197770921885,4,"West","Arizona","AZ"
4,2,3,4,1,0,43,133867,0.000321214339605728,4,"West","Arizona","AZ"
4,2,4,1,0,0,1227,133867,0.00916581383014485,4,"West","Arizona","AZ"
4,2,4,1,1,0,1382,133867,0.0103236794729097,4,"West","Arizona","AZ"
4,2,4,2,0,0,516,133867,0.00385457207526874,4,"West","Arizona","AZ"
4,2,4,2,1,0,607,133867,0.00453435125908551,4,"West","Arizona","AZ"
4,2,4,3,0,0,193,133867,0.00144172947776524,4,"West","Arizona","AZ"
4,2,4,3,1,0,205,133867,0.00153137068881801,4,"West","Arizona","AZ"
4,2,4,4,0,0,115,133867,0.000859061605922296,4,"West","Arizona","AZ"
4,2,4,4,1,0,117,133867,0.000874001807764423,4,"West","Arizona","AZ"
4,3,1,1,0,0,764,133867,0.00570715710369247,4,"West","Arizona","AZ"
4,3,1,1,1,0,712,133867,0.00531871185579717,4,"West","Arizona","AZ"
4,3,1,2,0,0,264,133867,0.00197210664316075,4,"West","Arizona","AZ"
4,3,1,2,1,0,331,133867,0.002472603404872,4,"West","Arizona","AZ"
4,3,1,3,0,0,79,133867,0.000590137972764012,4,"West","Arizona","AZ"
4,3,1,3,1,0,118,133867,0.000881471908685486,4,"West","Arizona","AZ"
4,3,1,4,0,0,20,133867,0.000149402018421269,4,"West","Arizona","AZ"
4,3,1,4,1,0,21,133867,0.000156872119342332,4,"West","Arizona","AZ"
4,3,2,1,0,0,752,133867,0.00561751589263971,4,"West","Arizona","AZ"
4,3,2,1,1,0,735,133867,0.00549052417698163,4,"West","Arizona","AZ"
4,3,2,2,0,0,334,133867,0.00249501370763519,4,"West","Arizona","AZ"
4,3,2,2,1,0,422,133867,0.00315238258868877,4,"West","Arizona","AZ"
4,3,2,3,0,0,170,133867,0.00126991715658079,4,"West","Arizona","AZ"
4,3,2,3,1,0,250,133867,0.00186752523026586,4,"West","Arizona","AZ"
4,3,2,4,0,0,124,133867,0.000926292514211867,4,"West","Arizona","AZ"
4,3,2,4,1,0,139,133867,0.00103834402802782,4,"West","Arizona","AZ"
4,3,3,1,0,0,453,133867,0.00338395571724174,4,"West","Arizona","AZ"
4,3,3,1,1,0,710,133867,0.00530377165395505,4,"West","Arizona","AZ"
4,3,3,2,0,0,124,133867,0.000926292514211867,4,"West","Arizona","AZ"
4,3,3,2,1,0,148,133867,0.00110557493631739,4,"West","Arizona","AZ"
4,3,3,3,0,0,56,133867,0.000418325651579553,4,"West","Arizona","AZ"
4,3,3,3,1,0,68,133867,0.000507966862632314,4,"West","Arizona","AZ"
4,3,3,4,0,0,59,133867,0.000440735954342743,4,"West","Arizona","AZ"
4,3,3,4,1,0,47,133867,0.000351094743289982,4,"West","Arizona","AZ"
4,3,4,1,0,0,574,133867,0.00428783792869042,4,"West","Arizona","AZ"
4,3,4,1,1,0,700,133867,0.00522907064474441,4,"West","Arizona","AZ"
4,3,4,2,0,0,260,133867,0.0019422262394765,4,"West","Arizona","AZ"
4,3,4,2,1,0,372,133867,0.0027788775426356,4,"West","Arizona","AZ"
4,3,4,3,0,0,128,133867,0.000956172917896121,4,"West","Arizona","AZ"
4,3,4,3,1,0,185,133867,0.00138196867039674,4,"West","Arizona","AZ"
4,3,4,4,0,0,109,133867,0.000814241000395915,4,"West","Arizona","AZ"
4,3,4,4,1,0,109,133867,0.000814241000395915,4,"West","Arizona","AZ"
5,1,1,1,0,0,2730,58105,0.0469839084416143,3,"South","Arkansas","AR"
5,1,1,1,1,0,2293,58105,0.0394630410463815,3,"South","Arkansas","AR"
5,1,1,2,0,0,1058,58105,0.0182084157989846,3,"South","Arkansas","AR"
5,1,1,2,1,0,1358,58105,0.0233714826607005,3,"South","Arkansas","AR"
5,1,1,3,0,0,414,58105,0.00712503226916789,3,"South","Arkansas","AR"
5,1,1,3,1,0,578,58105,0.00994750882023922,3,"South","Arkansas","AR"
5,1,1,4,0,0,78,58105,0.00134239738404612,3,"South","Arkansas","AR"
5,1,1,4,1,0,132,58105,0.00227174941915498,3,"South","Arkansas","AR"
5,1,2,1,0,0,3693,58105,0.0635573530677222,3,"South","Arkansas","AR"
5,1,2,1,1,0,3203,58105,0.055124343860253,3,"South","Arkansas","AR"
5,1,2,2,0,0,1407,58105,0.0242147835814474,3,"South","Arkansas","AR"
5,1,2,2,1,0,1786,58105,0.0307374580500817,3,"South","Arkansas","AR"
5,1,2,3,0,0,983,58105,0.0169176490835556,3,"South","Arkansas","AR"
5,1,2,3,1,0,1234,58105,0.0212374150245246,3,"South","Arkansas","AR"
5,1,2,4,0,0,405,58105,0.00697014026331641,3,"South","Arkansas","AR"
5,1,2,4,1,0,498,58105,0.00857069099044833,3,"South","Arkansas","AR"
5,1,3,1,0,0,4950,58105,0.0851906032183117,3,"South","Arkansas","AR"
5,1,3,1,1,0,7204,58105,0.12398244557267,3,"South","Arkansas","AR"
5,1,3,2,0,0,1119,58105,0.0192582393942002,3,"South","Arkansas","AR"
5,1,3,2,1,0,1212,58105,0.0208587901213321,3,"South","Arkansas","AR"
5,1,3,3,0,0,788,58105,0.0135616556234403,3,"South","Arkansas","AR"
5,1,3,3,1,0,628,58105,0.0108080199638585,3,"South","Arkansas","AR"
5,1,3,4,0,0,572,58105,0.00984424748300491,3,"South","Arkansas","AR"
5,1,3,4,1,0,424,58105,0.00729713449789175,3,"South","Arkansas","AR"
5,1,4,1,0,0,4322,58105,0.0743825832544531,3,"South","Arkansas","AR"
5,1,4,1,1,0,4570,58105,0.0786507185268049,3,"South","Arkansas","AR"
5,1,4,2,0,0,1469,58105,0.0252818173995353,3,"South","Arkansas","AR"
5,1,4,2,1,0,1640,58105,0.0282247655107134,3,"South","Arkansas","AR"
5,1,4,3,0,0,985,58105,0.0169520695293004,3,"South","Arkansas","AR"
5,1,4,3,1,0,1026,58105,0.0176576886670682,3,"South","Arkansas","AR"
5,1,4,4,0,0,589,58105,0.0101368212718355,3,"South","Arkansas","AR"
5,1,4,4,1,0,600,58105,0.0103261337234317,3,"South","Arkansas","AR"
5,2,1,1,0,0,159,58105,0.00273642543670941,3,"South","Arkansas","AR"
5,2,1,1,1,0,113,58105,0.00194475518457964,3,"South","Arkansas","AR"
5,2,1,2,0,0,24,58105,0.000413045348937269,3,"South","Arkansas","AR"
5,2,1,2,1,0,36,58105,0.000619568023405903,3,"South","Arkansas","AR"
5,2,1,3,0,0,7,58105,0.000120471560106703,3,"South","Arkansas","AR"
5,2,1,3,1,0,6,58105,0.000103261337234317,3,"South","Arkansas","AR"
5,2,1,4,0,0,1,58105,1.72102228723862e-05,3,"South","Arkansas","AR"
5,2,1,4,1,0,4,58105,6.88408914895448e-05,3,"South","Arkansas","AR"
5,2,2,1,0,0,133,58105,0.00228895964202736,3,"South","Arkansas","AR"
5,2,2,1,1,0,115,58105,0.00197917563032441,3,"South","Arkansas","AR"
5,2,2,2,0,0,21,58105,0.00036141468032011,3,"South","Arkansas","AR"
5,2,2,2,1,0,28,58105,0.000481886240426814,3,"South","Arkansas","AR"
5,2,2,3,0,0,12,58105,0.000206522674468634,3,"South","Arkansas","AR"
5,2,2,3,1,0,16,58105,0.000275363565958179,3,"South","Arkansas","AR"
5,2,2,4,0,0,10,58105,0.000172102228723862,3,"South","Arkansas","AR"
5,2,2,4,1,0,14,58105,0.000240943120213407,3,"South","Arkansas","AR"
5,2,3,1,0,0,34,58105,0.000585147577661131,3,"South","Arkansas","AR"
5,2,3,1,1,0,41,58105,0.000705619137767834,3,"South","Arkansas","AR"
5,2,3,2,0,0,6,58105,0.000103261337234317,3,"South","Arkansas","AR"
5,2,3,2,1,0,6,58105,0.000103261337234317,3,"South","Arkansas","AR"
5,2,3,3,0,0,4,58105,6.88408914895448e-05,3,"South","Arkansas","AR"
5,2,3,3,1,0,1,58105,1.72102228723862e-05,3,"South","Arkansas","AR"
